fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,intersection_directions_french,access_days_time_french,bd_blends_french,groups_with_access_code_french,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code,facility_type,cng_dispenser_num,cng_on_site_renewable_source,cng_total_compression_capacity,cng_storage_capacity,lng_on_site_renewable_source,e85_other_ethanol_blends,ev_pricing,ev_pricing_french,lpg_nozzle_types,hydrogen_pressures,hydrogen_standards,cng_fill_type_code,cng_psi,cng_vehicle_class,lng_vehicle_class,ev_on_site_renewable_source,georeference,location
ELEC,"TATABROOKFIELD #3",11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755093,-73.955605,2022-03-29,143191,2022-03-29T00:38:17,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.955605 40.755093),POINT(-73.955605 40.755093)
ELEC,CONVENIENT MED CONV. MED EV 2,319 Bay Rd Convenient Medical Center,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.331068,-73.652991,2022-03-29,168351,2022-03-29T00:38:17,,,,2020-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.652991 43.331068),POINT(-73.652991 43.331068)
ELEC,854ELLICOTT 589 ELLICOTT 2,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895816,-78.868311,2022-03-29,181840,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.868311 42.895816),POINT(-78.868311 42.895816)
ELEC,SUNY ADIRONDACK SUNY ACC 1.5,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355152,-73.654090,2022-03-29,181423,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.65409 43.355152),POINT(-73.654090 43.355152)
ELEC,Selux Corp,5 Lumen Ln,,Highland,NY,12528,,866-816-7584,E,,Public,24 hours daily,,,,,,7,,,EV Connect,http://evconnect.com/,GPS,41.739522,-73.960362,2020-04-08,123116,2021-03-11T23:22:17,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,HARDWARE_STORE,,,,,,,,,,,,,,,,,POINT (-73.9603623 41.739522),POINT(-73.960362 41.739522)
ELEC,Crowne Plaza Suffern-Mahwah - Tesla Destination,3 Executive Blvd,,Suffern,NY,10901,,845-357-4800  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.118791,-74.113794,2020-11-03,115241,2021-03-11T23:22:17,P,,,2016-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,POINT (-74.113794 41.118791),POINT(-74.113794 41.118791)
ELEC,SRYMCASSB WILTON 1.3,20 Old Gick Rd,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.105885,-73.749330,2022-03-29,183726,2022-03-29T00:38:17,,,,2021-02-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.74933 43.105885),POINT(-73.749330 43.105885)
ELEC,iPark 22/34 N 6th Garage Corp - Tesla Destination,22 N 5th St,,Brooklyn,NY,11211,,718-218-7570  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.718794,-73.962594,2020-11-03,114893,2021-03-11T23:22:17,P,,,2017-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.962594 40.718794),POINT(-73.962594 40.718794)
ELEC,WHEATLAND-CHILI HIGH SCH 2,940 N Rd,,Scottsville,NY,14546,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.027196,-77.762956,2022-03-29,174681,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.762956 43.027196),POINT(-77.762956 43.027196)
ELEC,CITY AMSTERDAM EV3,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960323,-74.172310,2022-03-29,186155,2022-03-29T00:38:17,,,,2021-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.17231 42.960323),POINT(-74.172310 42.960323)
ELEC,PARKING GARAGE STATION 1,15 Bank St,,White Plains,NY,10606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.031149,-73.774641,2022-03-29,180150,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.774641 41.031149),POINT(-73.774641 41.031149)
ELEC,LIA HONDA STATION1,4871 NY-78,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980606,-78.696452,2022-03-29,162180,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.696452 42.980606),POINT(-78.696452 42.980606)
ELEC,NYSE Thruway - Exit 43 - Manchester,1190 State Rte 21,,Shortsville,NY,14548,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.976778,-77.227869,2021-05-06,187174,2021-12-06T18:36:15,P,,,2021-03-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,POINT (-77.227869 42.976778),POINT(-77.227869 42.976778)
ELEC,"FUCCILLOHYUNDAI CPF50 #1",1910 Alvin Rd,,Grand Island,NY,14072,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.011088,-78.968309,2022-03-29,202144,2022-03-29T00:38:17,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.968309 43.011088),POINT(-78.968309 43.011088)
ELEC,Standard Parking Gateway Plaza Garage - Tesla Destination,339 South End Ave,,New York,NY,10280,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.710652,-74.016396,2020-11-03,115102,2021-03-11T23:22:17,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.016396 40.710652),POINT(-74.016396 40.710652)
ELEC,GMC Vic Mar Parking,8 E 83rd St,,New York,NY,10028,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.779829,-73.960581,2022-03-29,192740,2022-03-29T02:05:23,,,,2021-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,POINT (-73.960581 40.779829),POINT(-73.960581 40.779829)
ELEC,BEDFORDEV TOWN HALL,321 Bedford Rd.,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.239820,-73.699073,2022-03-29,162336,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.699073 41.23982),POINT(-73.699073 41.239820)
ELEC,BEDFORD_EV JAY ST LOT,2-42 Jay St Jay Street Lot,,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.259179,-73.682656,2022-03-29,162334,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.682656 41.259179),POINT(-73.682656 41.259179)
ELEC,"STPETERHOSPITAL V STATION #6",315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654749,-73.802485,2022-03-29,212984,2022-03-29T00:38:17,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.802485 42.654749),POINT(-73.802485 42.654749)
ELEC,BROAD MANAGMENT STATION 1,70 Hatfield Ln,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.397857,-74.341739,2022-03-29,197067,2022-03-29T00:38:17,,,,2021-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.341739 41.397857),POINT(-74.341739 41.397857)
ELEC,VILLAGEHALL VILLAGE CENTER,76 E Market Street,,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.926300,-73.909807,2022-03-29,180105,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.909807 41.9263),POINT(-73.909807 41.926300)
ELEC,MB ROCHESTER NY STATION 1,4296 W Henrietta Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.066135,-77.646545,2022-03-29,203086,2022-03-29T00:38:17,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.646545 43.066135),POINT(-77.646545 43.066135)
ELEC,Parkit 310 E 11th Street - Tesla Destination,310  E 11th St,,New York,NY,10003,,212-475-5262  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729871,-73.985680,2020-11-03,115089,2021-03-11T23:22:17,P,,,2017-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.98568 40.729871),POINT(-73.985680 40.729871)
ELEC,SIBLEY SQUARE MORTIMER FL3CTR,83 Mortimer St,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157705,-77.607046,2022-03-29,180131,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-77.607046 43.157705),POINT(-77.607046 43.157705)
ELEC,Kings Nissan,2758 Coney Island Ave,,Brooklyn,NY,11235,,718-376-0538,E,,Public - Call ahead,Dealership business hours; Nissan vehicle use only,,,,,,1,,,Non-Networked,,200-9,40.589167,-73.960707,2020-06-09,44329,2021-03-11T23:22:17,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,POINT (-73.960707 40.589167),POINT(-73.960707 40.589167)
ELEC,CenterPark 4172 Broadway - Tesla Destination,4172 Broadway Ave,,Washington Heights,NY,10033,,212-543-2700  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.847482,-73.937862,2020-11-03,150571,2021-03-11T23:22:17,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-73.937862 40.847482),POINT(-73.937862 40.847482)
ELEC,NY STATE PARKS LAKE TAGHKANIC,Lake Taghkanic Rd,,Ancram,NY,12502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.090954,-73.720052,2022-03-29,120821,2022-03-29T00:38:17,,,,2019-03-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.720052 42.090954),POINT(-73.720052 42.090954)
ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,,,,2,,,Non-Networked,,200-9,43.087790,-77.674413,2021-05-06,75944,2022-02-10T19:42:29,P,,,2016-01-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,POINT (-77.674413 43.08779),POINT(-77.674413 43.087790)
ELEC,TONAWANDA YPR POOL PLAZA 2,151 Thorncliff Rd,,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.982760,-78.866790,2022-03-29,154518,2022-03-29T00:38:17,,,,2020-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.86679 42.98276),POINT(-78.866790 42.982760)
ELEC,STONY BROOK UNV ADMIN 2,100 Nicolls Road,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.914698,-73.119480,2022-03-29,165784,2022-03-29T00:38:17,,,,2020-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.11948 40.914698),POINT(-73.119480 40.914698)
ELEC,BETHLEHEM EV ADAMS 2,123 Adams St,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.623535,-73.835683,2022-03-29,190461,2022-03-29T00:38:17,,,,2021-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.835683 42.623535),POINT(-73.835683 42.623535)
ELEC,SUNY Empire State College,2 Union Ave,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.077341,-73.782443,2020-04-08,123077,2021-03-11T23:22:17,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,POINT (-73.7824426999999 43.0773406),POINT(-73.782443 43.077341)
ELEC,Village of Waterville - West Main Street,115 W Main St,,Waterville,NY,13480,,315-841-4221,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.930765,-75.380530,2022-03-07,99360,2022-03-07T19:49:53,LG,,,2018-04-18,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,POINT (-75.38053 42.930765),POINT(-75.380530 42.930765)
ELEC,CITY OF BEACON STATION 2,1 Municipal Plaza,,Beacon,NY,12508,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.507937,-73.978278,2022-03-29,153264,2022-03-29T00:38:17,,,,2020-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.978278 41.507937),POINT(-73.978278 41.507937)
ELEC,HARMONY MILLS 1 FALLSVIEW 1.1,Mohawk St & Cohoes Mills,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.781780,-73.705505,2022-03-29,174735,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.705505 42.78178),POINT(-73.705505 42.781780)
ELEC,854ELLICOTT 854 ELLICOTT 11,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901631,-78.867483,2022-03-29,180114,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.867483 42.901631),POINT(-78.867483 42.901631)
ELEC,SHG FAIRFIELD 1.3,21 Big Boom Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.295820,-73.676110,2022-03-29,181986,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.67611 43.29582),POINT(-73.676110 43.295820)
ELEC,854ELLICOTT 134 HIGH ST 5,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900856,-78.863837,2022-03-29,181843,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.863837 42.900856),POINT(-78.863837 42.900856)
ELEC,SUNY CORTLAND NEUBIG 1.2,15 Neubig Rd,,Cortland,NY,13045,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.596090,-76.192400,2022-03-29,183387,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-76.1924 42.59609),POINT(-76.192400 42.596090)
ELEC,TONAWANDA YPR STATION ONE,1178-1210 Parker blvd,,Buffalo,NY,14223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.971040,-78.838550,2022-03-29,184981,2022-03-29T00:38:17,,,,2021-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-78.83855 42.97104),POINT(-78.838550 42.971040)
ELEC,5TH AVE RIVER STREET 2,King St & Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735110,-73.688050,2022-03-29,154052,2022-03-29T00:38:17,,,,2020-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.68805 42.73511),POINT(-73.688050 42.735110)
E85,Empire Gas Station,2 Madison St,Unit 1,Mastic Beach,NY,11951,,631-281-5293,E,,Public,6am-10pm daily,A Cash D M V,,,,,,,,,,GPS,40.803943,-72.853738,2022-01-10,64315,2022-03-10T15:06:36,P,,,2014-10-01,,,,false,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,POINT (-72.853738 40.803943),POINT(-72.853738 40.803943)
ELEC,621 Columbia St,621 Columbia St Ext,,Cohoes,NY,12047,,518-691-3119,E,,Public,24 hours daily,,,,,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.763613,-73.749493,2021-06-07,189504,2022-02-10T19:42:29,P,,,2020-10-29,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,NONE,POINT (-73.749493 42.763613),POINT(-73.749493 42.763613)
ELEC,W 75th Parking Garage - Tesla Supercharger,201 W 75th Street,,New York,NY,10023,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,200-8,40.780976,-73.980414,2021-10-11,102335,2021-11-04T18:37:47,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,POINT (-73.980414 40.780976),POINT(-73.980414 40.780976)
ELEC,NATIONAL GRID KOHLS AMSTERDAM,120 Amsterdam commons,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.964365,-74.189901,2022-03-29,162224,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-74.189901 42.964365),POINT(-74.189901 42.964365)
ELEC,Arcadian Shopping Center - Tesla Supercharger,240 South Highland Avenue,,Ossining,NY,10562,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,41.144026,-73.861257,2021-10-11,149341,2021-11-04T18:37:47,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,POINT (-73.861257 41.144026),POINT(-73.861257 41.144026)
ELEC,286WAE 39 SHERIDAN AVE,39 Sheridan Ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654384,-73.752844,2022-03-29,186038,2022-03-29T00:38:17,,,,2021-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.752844 42.654384),POINT(-73.752844 42.654384)
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738222,-74.005908,2020-11-03,115173,2021-03-11T23:22:17,P,,,2016-01-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-74.005908 40.738222),POINT(-74.005908 40.738222)
ELEC,SUNY ADIRONDACK SUNY ACC 1.1,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355225,-73.654090,2022-03-29,167140,2022-03-29T00:38:17,,,,2020-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.65409 43.355225),POINT(-73.654090 43.355225)
ELEC,THERMAL QUICK AG EV1,11 Sitterly Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.850567,-73.757180,2022-03-29,181636,2022-03-29T00:38:17,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.75718 42.850567),POINT(-73.757180 42.850567)
ELEC,Sylvan Kissena Garage LLC - Tesla Destination,43-70 Kissena Blvd,,Flushing,NY,11355,,718-463-2070  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.753639,-73.823616,2020-11-03,122481,2021-03-11T23:22:17,P,,,2019-03-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,POINT (-73.823616 40.753639),POINT(-73.823616 40.753639)
ELEC,HABBERSTAD BMW BAY SHORE 01,596 Sunrise Hwy,,Bay Shore,NY,11706,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.726925,-73.283143,2022-03-29,162462,2022-03-29T00:38:17,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.283143 40.726925),POINT(-73.283143 40.726925)
ELEC,69 COLLIER ST STATION 2,7 Hawley St,,Binghamton,NY,13901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097795,-75.914004,2022-03-29,171217,2022-03-29T00:38:17,,,,2021-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-75.914004 42.097795),POINT(-75.914004 42.097795)
ELEC,"CDTA CDTA #1, NORTH",122 Industrial Park Rd,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.679739,-73.779683,2022-03-29,186543,2022-03-29T00:38:17,,,,2021-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.779683 42.679739),POINT(-73.779683 42.679739)
ELEC,TEK AUTOMOTIVE CAPALB PED1-4R,350 New Karner Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.730871,-73.853173,2022-03-29,193355,2022-03-29T00:38:17,,,,2021-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-73.853173 42.730871),POINT(-73.853173 42.730871)
ELEC,EAGLE AUTO MALL CT4000,1320 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.928873,-72.684689,2022-03-29,199375,2022-03-29T00:38:17,,,,2021-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,POINT (-72.684689 40.928873),POINT(-72.684689 40.928873)
ELEC,Icon Parking 11 5th Ave - Tesla Destination,11 5th Ave,,New York,NY,10003,,212-475-9562  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.732257,-73.996080,2020-11-03,114998,2021-03-11T23:22:17,P,,,2016-01-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,POINT (-73.99608 40.732257),POINT(-73.996080 40.732257)
E85,Conoco,248-2 Jericho Turnpike,,Floral Park,NY,11001,,516-437-1345,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,40.725681,-73.718546,2021-03-15,102587,2022-03-08T22:59:47,P,,,2018-08-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,POINT (-73.718546 40.725681),POINT(-73.718546 40.725681)
ELEC,Imperial Parking,332-342 E 34th St,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10016,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744011,-73.974116,2022-03-29,169851,2022-03-29T02:05:23,,,,2020-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,POINT (-73.9741155 40.7440113),POINT(-73.974116 40.744011)
